"02.12.2022","GZL","GARANTİ PORTFÖY TARIM VE GIDA SEKTÖRÜ DEĞİŞKEN FON","2,194403","242.413.897,00","14.798","531.953.722,54"
"02.12.2022","GZM","GLOBAL MD PORTFÖY DİNAMİK SERBEST FON","4,189689","5.811.765,00","142","24.349.486,59"
"02.12.2022","GZN","GLOBAL MD PORTFÖY BOĞAZİÇİ SERBEST FON","8,444868","26.983.774,00","577","227.874.414,60"
"02.12.2022","GZO","GARANTİ PORTFÖY ÖZM SERBEST (DÖVİZ) ÖZEL FON","19,299965","4.864.974,00","1","93.893.830,06"
"02.12.2022","GZP","GARANTİ PORTFÖY BİRİNCİ FON SEPETİ FONU","1,759050","275.829.019,00","1.389","485.197.091,82"
"02.12.2022","GZR","GARANTİ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)","3,209493","58.226.960,00","2.648","186.879.005,14"
"02.12.2022","GZU","GARANTİ PORTFÖY EKE SERBEST (DÖVİZ) ÖZEL FON","18,683795","4.000.000,00","2","74.735.178,46"
"02.12.2022","GZV","GARANTİ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU","2,338535","37.087.916,00","1.826","86.731.405,25"
"02.12.2022","GZY","GARANTİ PORTFÖY TURİZM VE SEYAHAT SEKTÖRÜ DEĞİŞKEN FON","2,025414","20.953.184,00","1.765","42.438.874,88"
"02.12.2022","GZZ","GARANTİ PORTFÖY FİNANS SEKTÖRÜ DEĞİŞKEN FON","1,745669","5.160.584,00","413","9.008.672,41"
"02.12.2022","HAG","GARANTİ PORTFÖY 2022 SERBEST (DÖVİZ-ABD DOLARI) FON","0,000000","0,00","0","0,01"
"02.12.2022","HBF","HSBC PORTFÖY ALTIN FONU","8,470868","32.459.402,00","3.887","274.959.301,36"
"02.12.2022","HBN","HSBC PORTFÖY BİRİNCİ FON SEPETİ FONU","1,099836","406.578.846,00","1.761","447.169.916,75"
"02.12.2022","HBU","HSBC PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)","0,443017","235.643.800,00","1.778","104.394.168,70"
"02.12.2022","HBV","HEDEF PORTFÖY DORUK SERBEST FON","1,642794","5.607.423,00","13","9.211.838,60"
"02.12.2022","HDB","HSBC PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON","20,686617","59.702.755,00","643","1.235.048.048,95"
"02.12.2022","HDH","HEDEF PORTFÖY DOĞU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON)","254,253399","2.023.404,00","7","514.457.345,24"
"02.12.2022","HDJ","HEDEF PORTFÖY ARTI SERBEST (TL) FON","1,303263","80.219.648,00","35","104.547.329,13"
"02.12.2022","HDS","HEDEF PORTFÖY SERBEST (TL) FON","3,884327","106.274.156,00","4","412.803.606,84"
"02.12.2022","HFF","GARANTİ PORTFÖY NİSAN 2022 SERBEST (DÖVİZ-ABD DOLARI) FON","0,000000","0,00","0","0,01"
