"30.12.2022","OIR","OSMANLI PORTFÖY DENGELİ FON SEPETİ FONU","1,325255","6.525.236,00","175","8.647.600,56"
"30.12.2022","OIS","QİNVEST PORTFÖY İKİNCİ SERBEST ÖZEL FON","1,014965","297.000.000,00","0","301.444.741,17"
"30.12.2022","OJA","QNB FİNANS PORTFÖY ALTINCI SERBEST (DÖVİZ) FON","19,112479","17.908.387,00","108","342.273.670,53"
"30.12.2022","OJB","QNB FİNANS PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON","18,686992","29.076.484,00","460","543.352.020,52"
"30.12.2022","OJF","QNB FINANS PORTFÖY YEDİNCİ SERBEST (DÖVİZ)  FON","19,236939","13.590.000,00","0","261.430.004,71"
"30.12.2022","OJH","QİNVEST PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON)","2,275065","13.749.670,00","32","31.281.396,44"
"30.12.2022","OJK","QNB FİNANS PORTFÖY ALTIN FONU","2,242200","410.219.176,00","4.558","919.793.244,41"
"30.12.2022","OJN","QNB FİNANS PORTFÖY ONUNCU SERBEST (DÖVİZ) FON","19,195812","6.170.000,00","50","118.438.161,70"
"30.12.2022","OJT","QNB FİNANS PORTFÖY TEKNOLOJİ FON SEPETİ FONU","1,951879","196.606.386,00","2.880","383.751.842,86"
"30.12.2022","OJU","QNB FİNANS PORTFÖY UFUK SERBEST (DÖVİZ) ÖZEL  FON","18,443493","5.490.785,00","2","101.269.252,85"
"30.12.2022","OJY","QNB FİNANS PORTFÖY YALÇIN SERBEST (DÖVİZ) ÖZEL FON","18,559993","22.062.089,00","4","409.472.206,98"
"30.12.2022","OKD","OYAK PORTFÖY BİRİNCİ DEĞİŞKEN FON","0,146202","433.190.498,00","0","63.333.392,71"
"30.12.2022","OKF","OYAK PORTFÖY KAR PAYI ÖDEYEN BİRİNCİ SERBEST (TL) FON","1,169171","634.935.256,00","17","742.347.899,48"
"30.12.2022","OKP","OYAK PORTFÖY BİRİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU","1,619350","2.632.269,00","0","4.262.564,24"
"30.12.2022","OKT","OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU","0,039617","3.521.223.437,00","0","139.501.617,32"
"30.12.2022","OLA","OSMANLI PORTFÖY İKİNCİ SERBEST (DÖVİZ- AVRO) FON","18,172118","574.664,00","0","10.442.861,93"
"30.12.2022","OLC","QNB FİNANS PORTFÖY SADİL SERBEST (DÖVİZ) ÖZEL FON","19,529025","24.117.326,00","1","470.987.869,01"
"30.12.2022","OLD","QNB FİNANS PORTFÖY TEMİZ ENERJİ VE SU FON SEPETİ FONU","1,292289","99.098.533,00","2.614","128.063.981,93"
"30.12.2022","OLE","OSMANLI PORTFÖY BİRİNCİ FON SEPETİ FONU","1,263687","6.677.680,00","109","8.438.498,88"
"30.12.2022","OMB","QİNVEST PORTFÖY MAB SERBEST (DÖVİZ) ÖZEL FON","0,000000","0,00","0","0,00"
"30.12.2022","OMC","QNB FİNANS PORTFÖY ORKİDE SERBEST (DÖVİZ) ÖZEL FON","20,482330","7.566.477,00","2","154.979.082,22"
"30.12.2022","OME","A1 PORTFÖY BİRİNCİ SERBEST FON","1,837675","20.906.603,00","0","38.419.542,43"
"30.12.2022","ONN","MÜKAFAT PORTFÖY AKTİF ONİKS SERBEST FON","1,556078","106.586.936,00","64","165.857.576,50"
"30.12.2022","OPB","OSMANLI PORTFÖY BİRİNCİ DEĞİŞKEN FON","3,594868","18.994.835,00","0","68.283.929,02"
"30.12.2022","OPD","OSMANLI PORTFÖY ANKA SERBEST FON","2,033936","8.388.344,00","0","17.061.355,39"
"30.12.2022","OPH","OSMANLI PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","9,169829","51.759.872,57","6.040","474.629.186,16"
"30.12.2022","OPI","OSMANLI PORTFÖY İKİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)","8,538899","24.893.519,00","2.304","212.563.254,46"
"30.12.2022","OPL","OSMANLI PORTFÖY İKİNCİ DEĞİŞKEN FON","2,291234","6.294.706,00","0","14.422.643,16"
"30.12.2022","OPP","GARANTİ PORTFÖY ÖPY SERBEST (DÖVİZ) ÖZEL FON","2,632733","313.008.575,00","1","824.068.029,94"
"30.12.2022","OPZ","AK PORTFÖY ÖPY ALTINCI SERBEST ÖZEL FON","1,353310","125.156.982,00","1","169.376.189,49"
"30.12.2022","ORC","QİNVEST PORTFÖY BİRİNCİ SERBEST FON","1,605618","20.037.945,00","1","32.173.294,48"
"30.12.2022","OSD","OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU","3,283240","30.372.856,00","810","99.721.375,80"
"30.12.2022","OSF","NEO PORTFÖY BALKAN SERBEST FON","1,788543","15.318.906,00","1","27.398.516,79"
"30.12.2022","OSH","OSMANLI PORTFÖY MİNERVA SERBEST FON","0,191885","139.564.442,00","0","26.780.280,77"
"30.12.2022","OSL","OSMANLI PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU","0,040430","7.392.354.664,00","4.022","298.874.661,88"
"30.12.2022","OTE","QNB FİNANS PORTFÖY TAYMER SERBEST (DÖVİZ) ÖZEL FON","19,827930","4.250.000,00","2","84.268.700,62"
"30.12.2022","OTF","OYAK PORTFÖY KISA VADELİ KİRA SERTİFİKASI KATILIM (TL) FONU","1,961680","121.816.790,00","0","238.965.505,06"
"30.12.2022","OTJ","OYAK PORTFÖY KIYMETLİ MADENLER FON SEPETİ FONU","1,446920","135.089.848,00","387","195.464.235,82"
"30.12.2022","OTK","OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON","2,908879","687.814,00","9","2.000.767,65"
"30.12.2022","OTS","QNB FİNANS PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ) FON","19,347890","18.000.000,00","191","348.262.016,94"
"30.12.2022","OTZ","QNB FİNANS PORTFÖY TANER SERBEST (DÖVİZ) ÖZEL FON","20,145094","4.231.395,00","4","85.241.851,58"
"30.12.2022","OUB","OSMANLI PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON","1,438088","142.277.181,00","0","204.607.078,72"
"30.12.2022","OUD","OSMANLI PORTFÖY ATLANTİK SERBEST (DÖVİZ) FON","19,434365","6.450.900,00","0","125.369.144,29"
"30.12.2022","OUR","OSMANLI PORTFÖY PASİFİK SERBEST (DÖVİZ) FON","17,902469","515.476,00","0","9.228.292,93"
"30.12.2022","OUY","QİNVEST PORTFÖY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON","20,225415","45.590.230,00","2","922.081.335,39"
"30.12.2022","OVD","QNB FİNANS PORTFÖY EMTİA FON SEPETİ FONU","0,997580","63.331.499,00","1.185","63.178.220,28"
"30.12.2022","OVF","QNB FİNANS PORTFÖY DOKUZUNCU SERBEST (DÖVİZ) FON","19,380597","45.100.000,00","309","874.064.923,77"
"30.12.2022","OVR","QNB FİNANS PORTFÖY FAGİ SERBEST (DÖVİZ) ÖZEL FON","20,990346","5.892.442,00","1","123.684.398,91"
"30.12.2022","OVT","QNB FİNANS PORTFÖY DCD SERBEST (DÖVİZ) ÖZEL FON","21,126267","10.318.652,00","1","217.994.594,61"
"30.12.2022","OYL","OYAK PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU","0,041317","55.768.991.738,00","0","2.304.188.325,02"
"30.12.2022","OYS","OYAK PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON","7,160697","682.259.828,00","5","4.885.455.655,56"
"30.12.2022","OYT","OYAK PORTFÖY BİRİNCİ SERBEST FON","0,029933","1.980.057.760,00","0","59.269.625,46"
"30.12.2022","OZC","QİNVEST PORTFÖY BİRİNCİ SERBEST ÖZEL FON","1,861250","211.761.520,00","1","394.141.164,59"
"30.12.2022","OZF","QNB FİNANS PORTFÖY SEKİZİNCİ SERBEST(DÖVİZ) FON","19,208628","35.890.000,00","261","689.397.642,94"
"30.12.2022","PAI","AK PORTFÖY ING BANK ÖZEL BANKACILIK VE PLATINUM DEĞİŞKEN ÖZEL FON","1,767529","7.143.498,00","163","12.626.337,53"
"30.12.2022","PAL","AK PORTFÖY ALTINCI SERBEST(DÖVİZ) FON","19,316970","35.323.159,00","82","682.336.404,48"
"30.12.2022","PAP","AK PORTFÖY MİSTRAL SERBEST(DÖVİZ) ÖZEL FON","20,309932","4.659.531,00","0","94.634.759,34"
"30.12.2022","PBB","AZİMUT PORTFÖY BB SERBEST (DÖVİZ) ÖZEL FON","19,337371","5.508.360,00","0","106.517.201,39"
"30.12.2022","PBK","QİNVEST PORTFÖY BİRİNCİ KATILIM SERBEST(DÖVİZ) FON","18,634309","2.435.867,00","5","45.390.698,80"
"30.12.2022","PBS","AZİMUT PORTFÖY BOĞAZİÇİ SERBEST (DÖVİZ) FON","19,846413","4.469.307,00","0","88.699.714,67"
"30.12.2022","PCN","PERFORM PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ)  FON","0,000000","0,00","0","0,00"
